DV2,DV1,Productissues,BO,Advertisingassets,RDassets,Size,Profit,Liquidity,Leverage,Capitalintensity,Retainedearnings,Relativeperformance,Concentration,Salesgrowth,Salesturbulence,Industrycompetition,Industrygrowth,Industryturbulence,fyear
-5.8299079,-.11817753,-.089604594,-.47981641,-.24351603,-.32639784,1.0831397,.37428758,-1.183074,-.36324647,-.82120043,.34580943,-.14739519,-.48563132,-.181638,-.46803716,.61793143,.060065053,-.41734022,2019
-5.8150601,.10431262,-.089604594,-.20871493,-.24351603,-.32347724,1.1093214,.36112919,-.79442316,-.52685666,-.86538321,.3592512,-.14108662,-.48462451,.031349313,-.62939465,.51009429,.19253561,-.48650298,2020
-.64523977,.4808085,-.089604594,-1.4367547,-.24351603,-.43886012,-.38852626,-.54904997,-.81066424,.10273399,1.095662,.14474857,-.16080731,-.36132309,-1.1167538,-.63890004,.91161203,-.52154386,-.49057728,2016
-.68715233,.091976441,-.089604594,-1.3693525,-.24351603,-.43073857,-.38879031,-.065533958,-.64967865,.62120908,1.1032419,.14990501,-.15709303,-.35334349,-.43333474,.063676186,.56895602,-.096481383,-.18943161,2017
-.74622184,.53903455,-.089604594,-1.3896228,-.24351603,-.42783704,-.38379186,-.30058333,-.96169752,2.0964384,.75737852,.10840823,-.16126011,-.35234264,.32198301,.43433324,.49282971,.37329945,-.030556634,2018
-.65795356,.2951715,-.089604594,-1.5049032,-.24351603,-.41989547,-.44551867,-.074098848,-.80970061,2.0964384,.83161366,.076990142,-.15789558,-.35647991,.52221757,.032343719,.57209653,.49783823,-.20286165,2019
-9.0038967,-.39481482,-.089604594,1.7391117,-.11038894,.32982278,.46579835,.6736871,.89309812,-.99638402,-.10828558,.39077708,-.13339412,-.23799998,.14085206,-.17054987,-1.0770401,.66789073,-.26143762,2007
-9.0332432,-.088957824,-.089604594,1.3537247,-.090252496,.5705269,.48603889,.6736871,.94461948,-.99638402,-.13230491,.39077708,-.119389,-.39742014,-.26438999,-.30465057,-1.0770401,.33734334,-.27975878,2008
-7.3555899,-.19191201,-.089604594,.42787597,-.12391916,.60915476,.53579652,.31443569,1.5673075,-.72930866,-.40645245,.38910961,-.14307737,-.40138167,-.5182721,-.67381012,-1.0770401,-.010735673,-.46150216,2009
-8.0200319,-.45823941,-.089604594,1.0954322,-.16688228,.48871651,.65962774,.6736871,1.7498944,-.78451145,-.6000073,.36736488,-.12727077,-.39636886,-.74682647,-.23444587,-1.0770401,-.21056069,-.51465279,2010
-8.4065781,-.35272643,-.089604594,1.1199307,-.18744101,.39468348,.76177639,.6736871,1.7519715,-.58040422,-.7160719,.36526281,-.11286525,-.38425466,-.5591619,.017142065,-1.0770401,-.069686979,-.40015587,2011
-7.1218076,-.3792747,-.089604594,.15453614,-.19594273,.40378028,.79420608,.48895222,1.7519715,-.63616449,-.72621405,.36778653,-.11655574,-.38019988,-.20061663,.10742582,-1.0770401,-.018669309,-.39571556,2012
-7.5688295,-.21160571,-.089604594,.85591775,-.20615606,.34340569,.85969383,.44718602,1.7519715,-.69877684,-.78586775,.35496178,-.089842759,-.37866256,-.18528149,.075038366,-1.0770401,-.12300593,-.28026146,2013
-7.1169748,-.24102998,-.089604594,1.0019146,-.21163636,.33612847,.89692008,.39146659,.7491622,-.70056158,-.71603215,.34503528,.019078275,-.37846744,-.19705175,.082342476,-1.0770401,-.25231177,-.24605756,2014
-2.6406839,-.1987147,-.089604594,.33000582,-.21389264,.37862381,.91191566,.4194878,.58928573,-.75042319,-.71308088,.35435298,-.0029740271,-.38707289,-.56412548,-.55584729,-1.0596789,-.40391463,-.41843924,2015
-3.0664594,-.25134224,-.089604594,-.065205321,-.21382986,.33330223,.97427005,.45759487,1.1125997,-.550583,-.78472203,.34467912,.0082698129,-.38804668,-.26348945,-.16528581,-1.0488746,-.58167648,-.32517001,2016
-3.7391522,-.60629612,-.089604594,1.1817371,-.22271489,-.1162045,1.4771438,.15979865,-1.2775688,.049553275,-.95721227,.22772191,-.08944352,-.43613473,.018068073,-.51956493,-1.0664008,-.48665819,-.31168595,2017
-4.4889631,-.57441676,-.089604594,.51505125,-.21859351,-.037167002,1.4599997,.3162609,-1.2775688,-.058038142,-.93161911,.24279705,-.067934982,-.43771446,.62365347,.097415142,-1.0384405,-.26196936,-.11304309,2018
-4.3824067,-.28780827,-.089604594,.64177263,-.22922158,-.0091450447,1.4832363,.27823111,-1.2775688,-.31796387,-.92796314,.25498509,-.088415764,-.43800724,.92080915,-.017309979,-1.0367672,.13716151,.0074921562,2019
-4.4134603,.47007948,-.089604594,.98649412,-.23496971,.017664596,1.4850638,.25055066,-1.2188469,-.38205701,-.88319498,.25877187,-.13171543,-.43905568,.6654675,-.062692799,-1.0163497,.49636695,-.45764595,2020
-3.3552644,-1.2043837,-.089604594,-1.246735,-.12525234,-.47032183,.053426683,.22898223,-.8268519,1.0086197,-.094410263,.20021927,-.15463498,-.38077924,-.058348712,-.69065738,1.0571693,.13674662,-.51276207,2007
-2.9310997,-1.2043837,-.089604594,-1.4961981,-.095289707,-.46971929,.043210048,.12237955,-.2364793,2.0321255,.133829,.20214388,-.15354116,-.36962605,.63970989,.6948843,1.3070211,.57091427,.081123523,2008
-3.7921348,-1.2043837,-.089604594,-1.5049032,-.079285622,-.46748295,.033522684,.14145392,-.30119324,1.2335465,.23804256,.21229948,-.15695801,-.40464911,1.5031775,.83121645,1.1001524,1.1079606,.13955966,2009
-3.3309519,-1.2043837,-.089604594,-1.5049032,-.1120192,-.46672279,.17776798,.1745459,-.60712266,1.4773062,-.10439443,.20826167,-.15486687,-.41161105,1.1916912,.56500971,.91343498,.91422707,.025455294,2010
-3.6927505,-1.2043837,-.089604594,-1.5049032,-.11168114,-.46676132,.18819258,.24239463,-.59292418,.65046149,.063032739,.22057199,-.15290509,-.41073391,.6726656,.47809219,1.0511379,.59141159,-.011800204,2011
-3.0938885,-1.2043837,-.089604594,-.42870507,-.13300717,-.46760112,.30664358,.1679609,-.79542005,1.040994,.40525272,.21656087,-.15392819,-.41036656,.40409991,.14025857,1.0177147,.42437324,-.15660605,2012
-2.6521151,-1.2043837,-.089604594,-1.1310816,-.13932937,-.46866158,.32775262,.18064086,-.9856829,.12695237,.45037636,.22853112,-.15286736,-.43030101,.41880485,.084887661,1.4431633,.43351918,-.18033971,2013
-2.8361638,-1.2043837,-.089604594,-1.5049032,-.1384363,-.4694714,.34800595,.20828773,-1.0105429,.09212064,.71120292,.23421896,-.15354256,-.45938864,.64739245,-.55714083,2.1175635,.57569259,-.45553279,2014
-2.7188144,-1.2043837,-.089604594,-1.080592,-.1282222,-.47000599,.3467859,-.0015593383,-.97856635,.95178759,.82791823,.23499259,-.15509264,-.42298144,-.007097132,.29461664,2.1175635,.16862328,-.090443455,2015
-2.151397,-1.2043837,-.089604594,-1.4991827,-.11856155,-.47034088,.31844261,.041796993,-.91270345,.51269782,.90207267,.23996219,-.15404209,-.30326879,-.74810404,-.011823494,2.0662434,-.29225671,-.22179307,2016
-2.7422004,-.9989903,-.089604594,-.20423806,-.13877381,-.47065899,.30191112,.10024593,-.88918394,1.0528022,1.06319,.24787015,-.15297949,-.48394758,-1.1585073,-.44479966,2.1175635,-.54751301,-.40737993,2017
-2.4298351,-1.0260218,-.089604594,-.73736274,-.16793084,-.47107723,.35392353,.090885751,-1.0920912,1.5875664,1.3379993,.2402132,-.15451948,-.47999781,-1.262579,-.47737351,2.1175635,-.61224186,-.42134207,2018
-3.5787232,-.86115783,-.089604594,-.9644413,-.20055827,-.47163385,.60595751,.039779931,-.84424484,2.0964384,1.2909778,.2062308,-.15371956,-.47136495,-1.1816047,-.75671721,1.6087583,-.5618788,-.54107738,2019
-4.6483693,-1.0196275,-.089604594,.28884324,-.219982,-.47177836,.65283108,.028110094,-.9237687,2.0964384,.96100783,.20002978,-.15506308,-.47415581,.59302139,1.7260784,1.4659636,.54187572,.80084759,2020
-3.435394,.13077433,-.089604594,-.83100462,-.12303925,-.35855338,-.42530689,.26020288,-.38102573,-.88251847,.92740709,.2947304,-.14479977,-.2009659,.20051175,-.85790884,.64822328,.29774863,-.5844512,2009
-4.5652165,.032491378,-.089604594,-.72169358,-.1237586,-.34909144,-.43664992,-.090162307,-.52620798,-.69137013,.89967573,.2848627,-.1537246,-.27570045,-.39003333,.16494644,.68694395,-.069549449,-.14602406,2010
-5.2886453,.13018766,-.089604594,-1.1358073,-.10131446,-.33323765,-.45937061,.059302453,-.2457788,-.70087093,.74778163,.28389391,-.151281,-.43922091,-1.0679549,.22569099,.71450794,-.49119264,-.11998709,2011
-5.9183407,.46725181,-.089604594,-1.2253454,-.099015124,-.33454731,-.43190542,.16667424,-.25313228,-.77400124,.75567508,.28038618,-.14843926,-.46846524,-1.2831393,-.037117209,.6886301,-.62502974,-.23263474,2012
-5.7918916,.23265637,-.089604594,-.32809904,-.11358345,-.33683878,-.38901031,.2208107,-.55866289,-.88322574,.87034667,.27501974,-.15546677,-.44007429,-1.0190071,.29466984,.33846265,-.46074885,-.090420648,2013
-5.5987806,.1780476,-.089604594,-.21033156,-.12902786,-.34596452,-.34816247,.35426936,-.27444398,-.91203839,.70160699,.27727264,-.15292338,-.4635165,-.23942214,-.28967783,.25435972,.024125371,-.34088996,2014
-3.8365867,.064147316,-.089604594,-.58079547,-.13642526,-.34815368,-.31134498,.42236054,-.2868591,-.89961708,.64969081,.27703717,-.15000579,-.46798289,.28505388,-.58747166,.17162335,.35033083,-.46853352,2015
-2.9775391,.0024000762,-.089604594,-.30944532,-.15654597,-.36200193,-.22027583,.46254244,-.78300065,-.78432351,.69062489,.28165531,-.15040392,-.45980394,.25926888,-.65211469,.13862091,.33429348,-.49624148,2016
-2.8808558,-.48131478,-.089604594,-.26554674,-.17109859,-.37073821,-.084025875,.33494854,-.86518878,-.1616177,.58348167,.26398936,-.15211922,-.4626101,.31584865,-.76466691,.18524976,.3694841,-.54448485,2017
-3.0045955,-.47460836,-.089604594,-.30708244,-.16874079,-.34946802,-.061430544,.19364674,-.81659544,.12712203,.57243752,.25509301,-.15367493,-.46218529,.39205417,-.64497662,.10785495,.41688123,-.49318188,2018
-3.6384342,-.57195437,-.089604594,-.27238649,-.17175969,-.34302104,-.032906324,.2423795,-1.0245423,.41017967,.81452924,.25491428,-.15153021,-.4612422,.28677684,-.68441403,.060153987,.35140246,-.510086,2019
-7.0324869,.56681848,-.089604594,.81040263,-.24351603,.0057752449,1.1238754,.66934049,.47718918,-.95460993,-.66614711,.39077708,-.095140278,-.51545089,.63422757,.34558645,-.57339418,.5582251,-.15828237,2007
-6.5521054,.56363922,-.089604594,.58096123,-.24351603,.14544813,1.1406429,.37348261,.18405391,-.93191993,-.66146171,.39077708,-.079809435,-.53391492,.58288127,.12696153,-.62058842,.48733145,-.21312381,2008
-4.9551167,.38486907,-.089604594,.75468999,-.24351603,.33653897,1.0687872,-.10802253,.44946784,-.92897195,-.57044208,.39077708,-.1342379,-.53960967,-.26641926,.032471869,-.65204722,.084088095,-.018531974,2009
-4.4739752,-.13075028,-.089604594,1.0767785,-.24351603,.35166177,1.1376851,.36706504,.26530686,-.92794508,-.73324126,.39077708,-.13418199,-.54024923,-.99005979,.98646575,-.62442088,-.21491249,.18768743,2010
-5.1979613,-.19502194,-.089604594,.99631846,-.24351603,.24716267,1.2595216,.58219773,1.2090769,-.39947701,-.89370352,.39077708,-.14021394,-.54319853,-.87069529,1.0174048,-.53788143,-.010645696,.31058815,2011
-6.2918186,.67259699,-.089604594,.75580925,-.24351603,.43911892,1.1895642,.057207253,-.32659972,-.26106304,-.81374949,.39077708,-.13669057,-.53123665,-.27116117,1.2503412,-.48264819,.5024901,.42159247,2012
-4.3849053,.29903084,-.089604594,1.5229766,-.24351603,.53085178,1.187045,.1067003,-.17253293,-.53737104,-.84275764,.39077708,-.017854227,-.52895862,.056255143,.95229483,-.48519498,.73272496,.082392134,2013
-5.9075861,.253791,-.089604594,.79237068,-.24351603,.52878827,1.2333168,.34957314,.069015339,-.62408882,-.87560523,.39077708,.0077038268,-.54250419,-.15734331,1.2251986,-.47547486,-.078172699,.9264527,2014
-6.4967003,.59493804,-.089604594,.89372277,-.24351603,.45082152,1.3107095,.38423967,.27791002,.050324779,-.92015594,.39077708,-.14343306,-.54629666,-.84215337,-.095048048,-.44310579,-1.1718478,.43227443,2015
-5.6929579,.038885117,-.089604594,.92021114,-.24351603,.56311631,1.2858744,.49744675,.11375903,-.46351597,-.88267922,.39077708,-.1474583,-.54158682,-.63331836,.0904392,-.40831554,-1.396577,.2558355,2016
-6.6061158,-.097176105,-.089604594,1.4823114,-.24351603,.37539965,1.4333371,.6736871,.75405407,-.54598898,-.94137871,.39077708,-.14104117,-.53878063,-.018160209,-.32389164,-.34849221,-1.3947804,.69145387,2017
-7.6192245,.26220453,-.089604594,1.3148005,-.24351603,.54895014,1.3876774,.6736871,.37132785,-.2051671,-.78878355,.39077708,-.14304008,-.54047155,.59145755,-.25257015,-.31585324,-.11890592,-.066952348,2018
-10.22061,.26287255,-.089604594,.60732526,-.24351603,.55738479,1.4227428,.59549117,.01058208,-.46236029,-.78119391,.39077708,-.14480455,-.5413233,.73664057,-.26821315,-.29192296,.26688918,-.25686884,2019
-7.6908665,.73975354,-.089604594,1.357953,-.24351603,.47538272,1.5058748,.6736871,.48393509,-.46903753,-.76447469,.39077708,-.14648685,-.53530884,.36472687,.1502502,-.26156905,.54818791,-.18259069,2020
-2.8850801,-.23712732,-.089604594,-.7071436,-.24351603,-.4403435,.11373308,.30335182,-.77846742,.38428447,-.77199244,.33407959,-.15485665,-.54734772,1.1960509,-.49904877,-.67498434,.9169386,-.43063274,2007
-3.0972788,-.35707673,-.089604594,-.83473539,-.24351603,-.42368379,.16827998,.31756893,-.65141082,.35983124,-.77946591,.33632156,-.1526735,-.55030906,1.1103311,-.71436334,-.53469169,.86362398,-.52292317,2008
-2.6919167,.029700881,-.089604594,-.69184756,-.24351603,-.40542629,.13645035,.082256578,-1.0792328,.64837301,-.76892817,.34369457,-.15218773,-.54154909,.89990336,-.85841596,-.33395752,.73274541,-.59376311,2009
-3.3757076,-.028404772,-.089604594,-.62742984,-.24351603,-.39846954,.15365908,.1960955,-1.1359223,.18730636,-.86632377,.33322263,.35344368,-.554398,.027227825,.4611209,-.41350159,.18997219,-.019074626,2010
-3.4586964,-.12442522,-.089604594,-.83610338,-.24351603,-.40444678,.27609274,.26537734,-.96499771,.52952623,-.8932364,.32009912,.38085708,-.554398,-.68677807,.39559466,-.52120316,-.25411415,-.047161184,2011
-3.4852154,.15474799,-.089604594,-.63265294,-.24351603,-.38899642,.26352328,.19652446,-.88800114,-.097866803,-.92351145,.3294583,.29947868,-.554398,-.80129302,.17005397,-.37686855,-.32533836,-.14383483,2012
-3.1605537,.053805232,-.089604594,-.96469003,-.24351603,-.38470757,.29155535,.30214751,-.40446001,-.084561884,-.6887511,.32440606,-.096612543,-.554398,-.47896993,.40122187,-.13226263,-.12486485,-.044749178,2013
-3.2719162,-.031308804,-.089604594,-.49847013,-.24351603,-.3657372,.22343332,.3285864,-.83554745,-.17507383,-.7139501,.3766098,-.12270691,-.554398,-.24028419,.05999193,-.19680478,.023589207,-.19101079,2014
-2.8962567,.058043662,-.089604594,-1.3109039,-.24351603,-.3489047,.15847018,.069865435,-.50273055,.7547555,-.73934513,.38137096,.38085708,-.554398,-.35869887,.056825411,-.19890243,-.050060526,-.19236806,2015
-3.0727484,.18152097,-.089604594,-1.3479627,-.24351603,-.32897156,.093342841,-.27374238,-.45468313,.62793386,-.78958362,.37941352,-.036788907,-.554398,-.83597875,-.31296441,.0929019,-.34691167,-.35087129,2016
-3.3408206,.015692538,-.089604594,-.57980055,-.24351603,-.32761312,.11925759,-.15552695,-.61175108,.55792928,-.89475828,.35894927,-.022117769,-.554398,-1.0376099,-.38810003,-.090551138,-.47231913,-.38307673,2017
-4.1919532,.45453101,-.089604594,-1.1828147,-.24351603,-.31060755,.1070168,-.038222797,-.38432977,.26856521,-.90359384,.37020034,-.042106681,-.55392236,-.88889539,-.51781237,-.073142223,-.37982395,-.4386754,2018
-4.4551716,.28788066,-.089604594,-.56425577,-.24351603,-.28146249,-.03506298,.049807858,.40394419,.41548815,-.96927142,.36743096,-.1003702,-.51753771,-.87651068,-.47603121,-.038247272,-.3721211,-.42076671,2019
-4.8581786,.60519344,-.089604594,-.42696401,-.24351603,-.24223228,-.19490191,.048055373,-.072803386,.092463918,-.44643998,.39077708,.38085708,-.51785082,-1.3135576,.27809623,-.11351284,-.64394879,-.097524606,2020
-3.2262278,.30028236,-.089604594,1.2072306,-.24351603,-.47216991,.98003179,.22523041,.10988274,.1315069,-1.0094658,.25338805,-.14202365,-.42626399,.52735949,-.66247749,-.16520886,.50103635,-.50068331,2007
-3.2855489,.6289807,-.089604594,.36893007,-.24351603,-.47216991,.91599494,-.3275207,.16492274,1.0068775,-.9239043,.23107177,-.15418494,-.49836034,.53959006,-.60399812,-.12802032,.50864333,-.47561726,2008
-3.6944091,.68836707,-.089604594,.84808332,-.24351603,-.47216991,.96064526,.085103758,.11077509,.56756073,-.91335905,.23328228,-.14780165,-.48461816,.38712731,-.63546234,-.23394141,.4138169,-.48910379,2009
-3.2431819,.58384925,-.089604594,.92232531,-.24351603,-.47216991,1.0702012,.22265781,-.073602892,.75649577,-.95544487,.23373669,-.13772993,-.38437572,-.0083214669,-.06967257,-.069019459,.16786179,-.24658896,2010
-3.1807809,.93926114,-.089604594,1.0478029,-.24351603,-.47216991,1.0823284,.26695222,.055875305,.76897335,-.9307189,.24901472,-.1511488,-.38371643,-.11166579,-.22527592,.18594587,.10358529,-.31328532,2011
-3.2382381,1.2620085,-.089604594,.74300039,-.24351603,-.47216991,1.1302044,.21048149,-.19996341,.80596465,-.9369694,.25620377,-.1319245,-.39320365,.0078915451,-.14319763,.55036658,.1779457,-.27810407,2012
-3.1115925,1.2093315,-.089604594,.46816817,-.24351603,-.47216991,1.1878095,.15461539,-.1397565,.62544525,-.95685577,.25821298,-.13648634,-.43823397,.029837763,-.22686394,.55567241,.19159548,-.31396601,2013
-3.0668299,1.2003461,-.089604594,.072956927,-.24351603,-.47216991,1.2038827,.18253103,-.21642622,.51548308,-.96500009,.26040116,-.14075466,-.44021392,.041645002,-.30567384,.58974725,.19893916,-.34774634,2014
-2.9989872,1.2762674,-.089604594,-.33058625,-.24351603,-.47216991,1.2273319,.17524086,-.29715532,.82754534,-.94845539,.26254258,-.15236841,-.44085458,-.24531773,-.67410702,.60673815,.020458523,-.5056681,2015
-2.9798012,1.2762674,-.089604594,1.2165573,-.24351603,-.47216991,1.2722088,.16948265,-.22332485,.69358164,-.95180351,.263096,-.15057895,-.44062272,-.31919366,-.74315965,.28214121,-.02548968,-.53526616,2016
-3.1261597,1.2762674,-.089604594,1.7260541,-.24351603,-.47216991,1.3482013,.11946388,-.14609869,.76280808,-.96629673,.26105952,-.14965005,-.43761301,-.23827007,-.85841596,.26509419,.024841908,-.59376311,2017
-3.0494313,1.2762674,-.089604594,1.7391117,-.24351603,-.47216991,1.3880093,.18351796,-.14650476,1.062867,-.99496365,.26328123,-.1533353,-.43520939,-.15501095,-.7477296,.29300573,.076626129,-.53722501,2018
-3.2440736,1.2762674,-.089604594,1.334698,-.24351603,-.47216991,1.3462558,-.029455367,-.19919303,.79713672,-.87208885,.26924843,-.15515268,-.43664759,-.024287907,-.65061003,.25707176,.15793122,-.49559656,2019
-3.151994,1.2762674,-.089604594,1.4288373,-.24351603,-.47216991,1.3663862,.15927385,-.31960317,.45349482,-.87887216,.27819738,-.1496601,-.43656501,-.053678192,-.65793949,.72833788,.13965152,-.4987382,2020
-1.8689113,.2750515,-.089604594,-.14491904,.036511417,-.33374974,1.0145466,-.028405244,-.94829988,1.2716026,.1507061,.24636902,.058619034,-.40050778,-1.418856,-.55125046,1.9450395,-.77662158,-.453008,2017
-1.7980216,.39812803,-.089604594,-1.3127693,-.053726871,-.3311092,.99217618,.072226048,-1.1028259,.81315041,.16035524,.24989733,.018440949,-.51114553,-1.418856,-.4225378,1.8148209,-.99866736,-.39783782,2018
-2.0277157,.50501192,.23021112,-1.2956078,-.1008842,-.32128602,.92551684,.034191139,-1.0236628,.46912363,.080891304,.27902177,-.10268565,-.51361352,-1.418856,-.13843739,2.1175635,-.81751496,-.27606368,2019
-2.6355176,.19515753,.23021112,-.44909987,-.1464092,-.32193786,.89821959,-.26763538,-.95699501,.75183445,.26953828,.26008511,-.10901902,-.49246213,-1.418856,.026010955,2.1175635,-.95165175,-.20557608,2020
-2.1187422,-1.2043837,-.089604594,.11125937,1.1630336,-.47216991,-.5555923,.27691105,.11352554,-.082914636,.81200361,.37933332,-.10343486,.13129163,-.86237276,-.74720812,-.80599874,-.36332783,-.53700143,2007
-3.2310431,-1.1610378,-.089604594,.28026253,.96818173,-.47216991,-.50495803,.00048783631,-.56088841,2.0964384,1.993809,.35580546,-.081876934,-.039452732,-1.4075105,-.052471746,-.84427917,-.70238417,-.23921616,2008
-3.1041627,-1.2043837,-.089604594,.28262541,.48315322,-.47216991,-.50471073,.066973194,-.37684953,1.6906843,2.1238809,.36193782,.12482586,.19985525,-1.418856,-.052514121,-.73335069,-.8561399,-.23923433,2009
-3.7102296,-1.2043837,-.089604594,-.019316996,.28042686,-.47216991,-.59920478,.054120682,-.15310723,1.0169883,1.5550892,.39077708,-.080348037,.83972692,-1.418856,-.078484431,-.62092555,-1.0936205,-.250366,2010
-5.2681708,-1.2043837,-.089604594,-.2776095,.026120756,-.47216991,-.52027386,.26518187,-.47188535,1.0291829,2.1238809,.39077708,-.10317103,.84229445,-.93876404,1.3512853,-.69372976,-.41084048,.36247709,2011
-8.507267,-1.2043837,-.089604594,.1437169,-.068674594,-.47216991,-.5602001,-.0083261402,-.46729061,1.0785364,2.1238809,.39077708,-.074228711,.84422123,.6828649,1.0510508,-.77477634,.59775519,.2337874,2012
-7.0305548,-1.2043837,-.089604594,-.16929331,-.14413705,-.47216991,-.53236938,.34109715,-.13774759,.031202467,1.6855638,.39077708,-.09353321,.84611553,1.6230025,1.1274583,-.80099648,1.2465876,.26653802,2013
